obs_id,a,b,E1,E2
0,304.143097,23.402426,0.606380,0.530294
0,304.327820,23.360355,0.578677,0.593280
0,303.532715,23.821716,0.637556,0.538617
0,303.876862,23.962469,0.755115,0.544379
0,304.127716,23.066807,0.542723,0.613521
0,304.866089,23.268312,0.770525,0.547411
0,304.338776,23.134886,0.561348,0.538029
0,304.164734,23.418228,0.631377,0.550363
0,303.973419,23.469280,0.522591,0.795984
0,304.833679,23.091578,0.900740,0.495879
0,303.915649,23.564779,0.525028,0.530871
0,303.809998,23.459745,0.516565,0.523641
0,304.619568,23.504913,0.708306,0.578263
0,303.644867,23.718761,0.607090,0.524831
0,304.135406,22.889591,0.532251,0.868463
0,304.325958,23.288261,0.600948,0.673175
0,304.750641,23.328524,0.719851,0.631155
0,304.517670,23.329161,0.659086,0.526653
0,304.841675,23.368546,0.742673,0.595396
0,303.622314,23.857721,0.561481,0.665053
0,304.534973,23.582102,0.785964,0.772349
0,303.661957,23.948921,0.625866,0.504501
0,303.916168,23.641396,0.582360,0.549741
0,304.101440,23.387859,0.550223,0.546179
0,304.520630,22.985151,0.647503,0.788618
0,304.746643,22.758055,0.580018,0.717528
0,304.681641,23.248964,0.747590,0.500051
0,304.732513,23.201054,0.869076,0.598320
0,304.139526,23.445934,0.594769,0.695394
0,304.440948,23.693048,0.727737,0.537817
0,304.176208,23.246559,0.662449,0.499235
0,303.775055,23.238302,0.547238,0.788967
0,303.907043,24.025887,0.709875,0.543493
0,304.046051,23.596325,0.580086,0.693364
0,304.578156,23.236540,0.719102,0.701691
0,304.578400,23.533936,0.756033,0.622136
0,304.175293,23.573582,0.677951,0.498071
0,303.997650,24.131054,0.709204,0.603015
0,303.514832,23.788832,0.538840,0.519303
0,303.710907,23.434517,0.544273,0.532100
0,304.188507,23.691814,0.721910,0.521730
0,304.790802,22.973230,0.683085,0.855471
0,304.825928,23.794903,0.833372,0.556099
0,303.908569,23.172680,0.496593,0.633876
0,304.086578,23.520742,0.568347,0.580976
0,304.826599,23.329157,0.786860,0.555109
0,304.420746,23.595036,0.781857,0.503931
0,304.127136,23.142397,0.497784,0.651166
0,304.136902,23.466635,0.593383,0.534775
0,304.127625,23.766712,0.726462,0.538481
0,303.685669,23.586264,0.566622,0.530309
0,304.037292,23.154123,0.591645,0.537642
0,304.840424,23.612152,0.807819,0.563766
0,304.166748,23.354223,0.572207,0.493441
0,304.662384,23.244719,0.735766,0.576304
0,303.749908,23.727478,0.546469,0.549992
0,304.264252,23.351309,0.744707,0.623747
0,303.760651,23.659267,0.619597,0.694494
0,304.757263,23.075363,0.836446,0.531684
0,304.886871,22.895185,0.696055,0.483696
