obs_id,a,b,E1,E2
0,304.156921,22.905102,0.574190,0.591685
0,303.743347,23.210415,0.517985,0.502488
0,303.850891,23.287971,0.532720,0.546683
0,303.461426,24.013914,0.614105,0.518583
0,303.650818,23.529091,0.594984,0.527699
0,304.473694,23.134956,0.716080,0.552486
0,303.973785,23.182190,0.507299,0.542182
0,303.486481,23.792568,0.557290,0.516594
0,304.139008,22.930969,0.510267,0.509730
0,304.577271,23.513966,0.872058,0.525321
0,304.372711,22.979771,0.607579,0.604469
0,304.081238,23.694201,0.735600,0.604531
0,304.222595,23.444231,0.595896,0.610904
0,303.983795,23.156975,0.509029,0.641954
0,303.585114,23.279572,0.496001,0.545803
0,303.878052,23.580706,0.617091,0.520039
0,303.843048,23.433689,0.593232,0.551545
0,303.831757,23.521317,0.576842,0.672060
0,304.362183,23.406908,0.717655,0.517881
0,304.072784,23.234867,0.627243,0.676615
0,304.011536,23.709349,0.614994,0.522581
0,304.494049,22.905899,0.570709,0.532684
0,303.563202,23.688114,0.586302,0.496976
0,303.614410,23.728867,0.597564,0.510338
0,304.263977,23.618645,0.703530,0.681087
0,303.822479,23.539141,0.532604,0.693674
0,303.754974,23.725567,0.611436,0.515620
0,303.631256,23.401293,0.558341,0.510828
0,303.708801,23.499983,0.613208,0.537686
0,303.959839,23.159945,0.547583,0.513273
0,304.425079,23.315609,0.692526,0.539838
0,304.578613,23.288132,0.816307,0.571482
0,304.267731,23.312874,0.680809,0.568748
0,304.483459,23.057476,0.575911,0.767904
0,303.021027,23.843620,0.505498,0.500469
0,304.062500,23.317835,0.687933,0.505154
0,304.156281,23.538378,0.643170,0.535241
0,304.151215,23.444433,0.635289,0.513855
0,303.952606,24.078156,0.778146,0.504019
0,304.218506,23.643217,0.790863,0.523845
0,304.426147,23.250185,0.689039,0.530980
0,303.976654,23.354141,0.500071,0.551462
0,303.882141,23.683836,0.728128,0.525974
0,304.347076,23.283434,0.607364,0.552208
0,303.485657,23.674398,0.564200,0.515030
0,303.402435,23.708467,0.573448,0.505873
0,304.179688,23.638811,0.685052,0.503395
0,304.106781,23.745287,0.771913,0.568718
0,303.983002,23.224522,0.547814,0.526628
0,303.979034,23.920557,0.780302,0.521328
0,304.140137,23.538870,0.625769,0.602391
0,304.724823,23.493174,0.853625,0.536247
0,303.245605,23.760750,0.588270,0.509921
0,304.319855,23.003435,0.577010,0.634820
0,304.201660,23.545206,0.905404,0.512648
0,304.836365,23.119408,0.722927,0.554114
0,304.730988,23.491323,0.880610,0.510662
0,303.807648,23.573448,0.666621,0.512492
0,303.585297,23.218599,0.510054,0.494169
0,304.725433,23.257610,0.816605,0.588016
0,305.015991,22.700575,0.707155,0.508341
0,303.727478,23.774412,0.609943,0.628552
0,304.461639,23.494776,0.718179,0.706055
0,303.303650,23.968534,0.547670,0.511992
0,303.977753,23.391096,0.594217,0.529571
0,304.533356,23.499855,0.742519,0.521622
0,304.180878,23.385252,0.902526,0.469291
0,304.296783,23.499454,0.727010,0.534760
0,304.515167,23.528992,0.761269,0.619160
0,304.322662,23.293407,0.643827,0.546289
0,304.164368,23.242136,0.595128,0.574052
0,303.759827,23.757843,0.677920,0.555102
0,303.955750,23.521908,0.686678,0.502303
0,304.041901,23.418726,0.601910,0.508417
0,304.794678,23.171158,0.842962,0.513707
0,304.318115,23.575161,0.671805,0.528777
0,303.297241,23.520300,0.521461,0.512832
0,303.815155,23.633434,0.640699,0.565052
0,304.110260,23.327888,0.602703,0.593317
0,303.664032,23.894890,0.590163,0.535560
0,304.586578,23.419840,0.815914,0.514831
0,303.697906,23.720469,0.717282,0.495242
0,303.717773,23.320568,0.568454,0.509552
0,303.897705,24.008160,0.807945,0.520945
0,304.684509,22.850227,0.637207,0.732043
0,304.171234,23.423109,0.717142,0.520358
0,303.408966,23.499329,0.520556,0.557701
0,304.436829,23.111223,0.651571,0.757474
0,303.297241,23.767719,0.532483,0.518082
0,303.323212,23.682674,0.535718,0.501578
0,303.386383,23.812687,0.515994,0.556014
0,304.301971,23.248552,0.684026,0.510033
0,304.334198,23.145203,0.666830,0.528937
0,304.458008,23.039091,0.573634,0.639618
0,304.149841,23.190645,0.701197,0.500339
0,303.998413,23.420643,0.665264,0.521343
0,303.874146,24.085052,0.861669,0.518717
0,303.542694,23.916632,0.565398,0.513841
0,304.259308,23.819078,0.779175,0.509421
0,303.438477,23.596127,0.535701,0.674673
0,303.869141,23.262220,0.533111,0.531872
0,303.407990,23.746532,0.515685,0.646744
0,303.471069,24.049170,0.577881,0.667423
0,303.878204,23.352552,0.524578,0.546284
0,304.517090,22.945467,0.645931,0.709630
0,303.741394,23.756121,0.602413,0.505210
