302.75,25.0636
301.55,25.504
308.01,24.0739
299.5,23.5951
302.4,25.6718
300.3,22.5485
296.75,26.0087
300,25.4046
298,27.0311
296.95,24.6177
297.9,25.8454
299.3,26.9808
308.6,22.8814
307.75,26.5363
297.5,25.6494
297.6,24.9299
300,26.3441
303.75,24.6598
296.1,27.6121
291.9,26.8497
299.7,25.1586
303.5,25.398
292,25.9946
302.6,24.984
304.2,24.3809
300.7,26.8959
293.5,29.5839
300.05,26.7256
301.9,22.9351
302.7,21.9861
